chr,start,mappability,gc_content,end,NAT_X_SYN_042
3,12900000,0.992409,0.61543,13000000,3260
3,13000000,0.996132,0.64253,13100000,2062
3,13100000,0.987306,0.61468,13200000,3076
3,13200000,0.993475,0.65479,13300000,2363
3,13300000,0.979938,0.63737,13400000,2668
3,13400000,0.993027,0.60606,13500000,5092
3,13500000,0.969749,0.62159,13600000,128705
3,13600000,0.877492,0.58799,13700000,13696
3,13700000,0.619285,0.60708,13800000,2845
3,13800000,0.862824,0.58718,13900000,3824
3,13900000,0.995499,0.60302,14000000,2983
3,14000000,0.993819,0.61611,14100000,3161
3,14100000,0.759213,0.58155,14200000,34853
3,14200000,0.94498,0.59991,14300000,28590
3,14300000,0.999672,0.63584,14400000,2968
3,14400000,0.994173,0.61963,14500000,2601
3,14500000,0.999945,0.61928,14600000,2623
3,14600000,0.990692,0.64955,14700000,3495
3,14700000,0.999965,0.61825,14800000,3841
3,14800000,0.992409,0.61541,14900000,3760
3,14900000,0.987154,0.63842,15000000,3934
3,15000000,0.998578,0.6325,15100000,3726
3,15100000,0.993842,0.60339,15200000,4184
3,15200000,0.990381,0.62982,15300000,3395
3,15300000,0.981212,0.63928,15400000,3336
3,15400000,0.966458,0.64254,15500000,2665
3,15500000,0.998053,0.60695,15600000,3300
3,15600000,0.998097,0.67106,15700000,3284
3,15700000,0.97867,0.64579,15800000,4320
3,15800000,0.995036,0.66245,15900000,3426
3,15900000,0.99889,0.66488,16000000,2958
3,16000000,0.968392,0.6697,16100000,4115
3,16100000,0.985925,0.66913,16200000,3141
3,16200000,0.987393,0.66815,16300000,2959
3,16300000,0.998455,0.64164,16400000,6860
3,16400000,0.99672,0.68327,16500000,3064
3,16500000,0.996614,0.67063,16600000,3116
3,16600000,0.992065,0.64527,16700000,3126
3,16700000,0.995195,0.6429,16800000,3509
3,16800000,0.99435,0.64615,16900000,3331
3,16900000,0.995235,0.65722,17000000,3362
3,17000000,0.992475,0.66145,17100000,2942
3,17100000,0.992344,0.64228,17200000,3550
3,17200000,0.998759,0.63656,17300000,8365
3,17300000,0.992991,0.63516,17400000,3339
3,17400000,0.953694,0.6489,17500000,2953
3,17500000,1,0.65561,17600000,3415
3,17600000,1,0.62914,17700000,3507
3,17700000,0.98977,0.63576,17800000,3222
3,17800000,1,0.64266,17900000,3400
3,17900000,1,0.64499,18000000,3345
3,18000000,0.995875,0.64675,18100000,3347
3,18100000,0.999153,0.63621,18200000,3886
3,18200000,1,0.64815,18300000,3377
3,18300000,0.999313,0.63825,18400000,3293
3,18400000,0.999715,0.64663,18500000,4514
3,18500000,0.998565,0.6542,18600000,3304
3,18600000,0.996184,0.63277,18700000,3284
3,18700000,0.987308,0.66222,18800000,3332
3,18800000,0.996947,0.65633,18900000,4334
3,18900000,0.999603,0.63684,19000000,3351
3,19000000,1,0.61859,19100000,3678
3,19100000,0.993621,0.62613,19200000,3588
3,19200000,1,0.63676,19300000,7298
3,19300000,1,0.61733,19400000,10302
3,19400000,1,0.65572,19500000,3016
3,19500000,0.998964,0.65163,19600000,3729
3,19600000,0.999695,0.6376,19700000,3546
3,19700000,0.998285,0.63876,19800000,3583
3,19800000,1,0.62881,19900000,3536
3,19900000,1,0.6295,20000000,3339
3,20000000,1,0.62972,20100000,3475
3,20100000,1,0.62984,20200000,3431
3,20200000,0.995043,0.62531,20300000,3640
3,20300000,1,0.63316,20400000,3344
3,20400000,0.963332,0.63222,20500000,3464
3,20500000,0.998245,0.63554,20600000,3569
3,20600000,0.999825,0.65783,20700000,3657
3,20700000,0.997567,0.64248,20800000,3635
3,20800000,0.997868,0.63178,20900000,3650
3,20900000,0.999275,0.63003,21000000,5151
3,21000000,0.999988,0.63224,21100000,3425
3,21100000,1,0.63454,21200000,3403
3,21200000,1,0.63322,21300000,3593
3,21300000,0.999988,0.63562,21400000,3732
3,21400000,1,0.63082,21500000,3183
3,21500000,1,0.64934,21600000,3796
3,21600000,1,0.62927,21700000,3510
3,21700000,1,0.6212,21800000,3821
3,21800000,1,0.63143,21900000,3765
3,21900000,1,0.63195,22000000,3787
3,22000000,0.979488,0.63638,22100000,3394
3,22100000,0.998825,0.63721,22200000,3286
3,22200000,0.992,0.62924,22300000,3421
3,22300000,0.96102,0.63211,22400000,3405
3,22400000,1,0.62874,22500000,3705
3,22500000,0.898028,0.61236,22600000,3317
3,22600000,0.971874,0.64082,22700000,3729
3,22700000,0.978058,0.63256,22800000,3461
3,22800000,1,0.62528,22900000,3480
3,22900000,1,0.6514,23000000,3429
3,23000000,1,0.62026,23100000,3562
3,23100000,0.97809,0.62573,23200000,3005
3,23200000,0.99826,0.62291,23300000,3646
3,23300000,1,0.60791,23400000,3560
4,0,0.988307,0.62105,100000,3461
4,100000,0.99913,0.63525,200000,3436
4,200000,0.999985,0.61889,300000,3333
4,300000,0.999472,0.63888,400000,3126
4,400000,0.99792,0.63847,500000,3500
4,500000,0.99981,0.64246,600000,3206
4,600000,0.997282,0.66289,700000,3177
4,700000,0.998295,0.65235,800000,3087
4,800000,0.998832,0.63278,900000,3093
4,900000,0.999845,0.64228,1000000,3107
4,1000000,0.994027,0.64306,1100000,3152
4,1100000,0.999215,0.62931,1200000,3342
4,1200000,0.999835,0.65003,1300000,3319
4,1300000,0.997103,0.64523,1400000,3559
4,1400000,0.99374,0.62723,1500000,3484
4,1500000,0.99901,0.63266,1600000,4050
4,1600000,0.990841,0.61856,1700000,2481
4,1700000,0.946404,0.63488,1800000,2017
4,1800000,0.987132,0.62684,1900000,3681
4,1900000,0.983339,0.62358,2000000,3588
4,2000000,0.995652,0.63051,2100000,3771
4,2100000,0.990555,0.63581,2200000,3903
4,2200000,0.99593,0.63658,2300000,3344
4,2300000,0.998617,0.65998,2400000,3117
4,2400000,0.997653,0.65845,2500000,2978
4,2500000,1,0.65618,2600000,3055
4,2600000,0.985652,0.66088,2700000,3097
4,2700000,0.98307,0.637,2800000,3250
4,2800000,0.996751,0.62025,2900000,3687
4,2900000,0.819047,0.62833,3000000,34183
4,3000000,0.933997,0.58688,3100000,77709
4,3100000,0.985817,0.59422,3200000,4270
4,3200000,0.75346,0.6307,3300000,4258
4,3300000,0.999797,0.60513,3400000,3830
4,3400000,0.997994,0.60612,3500000,4409
4,3500000,0.993881,0.59977,3600000,4273
4,3600000,0.987503,0.57986,3700000,4092
4,3700000,0.93983,0.60805,3800000,4534
4,3800000,0.946381,0.61331,3900000,7265
4,3900000,0.898806,0.59166,4000000,80316
4,4000000,0.957184,0.64289,4100000,14953
4,4100000,0.996686,0.63332,4200000,3474
4,4200000,0.997362,0.62457,4300000,2934
4,4300000,0.9945,0.60584,4400000,2673
4,4400000,0.997449,0.61036,4500000,2776
4,4500000,0.951901,0.61863,4600000,2660
4,4600000,0.992975,0.65459,4700000,2973
4,4700000,0.995602,0.59402,4800000,5511
4,4800000,0.998659,0.65016,4900000,3434
4,4900000,0.985255,0.63578,5000000,3490
4,5000000,0.997061,0.58451,5100000,3778
4,5100000,0.994474,0.65391,5200000,3304
4,5200000,0.99659,0.6627,5300000,5100
4,5300000,0.977137,0.65566,5400000,3211
4,5400000,0.995583,0.66881,5500000,3324
4,5500000,0.976512,0.64969,5600000,11513
4,5600000,0.983674,0.6557,5700000,3095
4,5700000,0.99977,0.66532,5800000,3158
4,5800000,0.830696,0.64921,5900000,3029
4,5900000,0.912433,0.64138,6000000,2836
4,6000000,0.984688,0.66015,6100000,3225
4,6100000,0.994916,0.66837,6200000,3286
4,6200000,0.999085,0.65562,6300000,3458
4,6300000,0.987352,0.67202,6400000,3009
4,6400000,0.995798,0.65797,6500000,3521
4,6500000,0.989734,0.64379,6600000,3250
4,6600000,0.998077,0.65346,6700000,2909
4,6700000,0.999885,0.65144,6800000,3529
4,6800000,0.999765,0.66353,6900000,3250
4,6900000,0.99944,0.6407,7000000,3582
4,7000000,0.99562,0.64728,7100000,3037
4,7100000,0.99904,0.65588,7200000,3235
4,7200000,0.999915,0.65698,7300000,3078
4,7300000,0.987961,0.66796,7400000,3328
4,7400000,0.988935,0.65216,7500000,3166
4,7500000,0.99932,0.66535,7600000,2990
4,7600000,0.96624,0.66394,7700000,3231
4,7700000,0.989255,0.66136,7800000,3656
4,7800000,0.989296,0.67508,7900000,3330
4,7900000,1,0.65039,8000000,3352
4,8000000,0.995465,0.64107,8100000,4008
4,8100000,0.99968,0.63219,8200000,3524
4,8200000,1,0.63873,8300000,3366
4,8300000,1,0.64852,8400000,3213
4,8400000,0.9999,0.65351,8500000,3274
4,8500000,1,0.63221,8600000,3796
4,8600000,0.990737,0.63064,8700000,3266
4,8700000,0.987421,0.66999,8800000,2931
4,8800000,0.999945,0.65002,8900000,3531
4,8900000,0.999002,0.64801,9000000,2910
4,9000000,0.9625,0.64411,9100000,3365
4,9100000,0.99896,0.63902,9200000,3488
4,9200000,1,0.62261,9300000,3750
4,9300000,0.97781,0.63227,9400000,3330
4,9400000,0.996445,0.65159,9500000,3297
4,9500000,0.959871,0.62678,9600000,3157
4,9600000,1,0.61712,9700000,3803
4,9700000,0.99941,0.6407,9800000,3567
4,9800000,0.99993,0.65154,9900000,3153
4,9900000,0.995281,0.66778,10000000,3504
4,10000000,1,0.64096,10100000,5970
4,10100000,0.999825,0.65803,10200000,4665
4,10200000,0.995985,0.65048,10300000,4132
4,10300000,0.99985,0.65316,10400000,3269
4,10400000,0.999575,0.63454,10500000,3193
4,10500000,0.906656,0.66296,10600000,2685
4,10600000,1,0.63516,10700000,3392
4,10700000,0.999852,0.65719,10800000,3160
4,10800000,0.9996,0.64363,10900000,3362
4,10900000,0.992922,0.65927,11000000,3189
4,11000000,0.563934,0.61109,11100000,2730
4,11100000,0.943989,0.62539,11200000,3292
4,11200000,0.99776,0.63893,11300000,3337
4,11300000,0.994459,0.65675,11400000,3271
4,11400000,1,0.63748,11500000,3441
4,11500000,0.99936,0.64786,11600000,3591
4,11600000,0.986713,0.65089,11700000,3218
4,11700000,0.996055,0.6399,11800000,3535
4,11800000,0.99218,0.64402,11900000,3659
4,11900000,0.99194,0.65252,12000000,3377
4,12000000,1,0.64749,12100000,3374
4,12100000,0.99286,0.62882,12200000,3796
4,12200000,1,0.64871,12300000,3708
4,12300000,1,0.64899,12400000,3454
4,12400000,0.9985,0.64588,12500000,3271
4,12500000,1,0.6295,12600000,3413
4,12600000,0.99877,0.62332,12700000,3750
4,12700000,1,0.6233,12800000,3700
4,12800000,0.999475,0.63325,12900000,3802
4,12900000,1,0.63183,13000000,3448
4,13000000,1,0.6204,13100000,3634
4,13100000,1,0.62931,13200000,3450
4,13200000,1,0.65183,13300000,3609
4,13300000,0.999205,0.61873,13400000,3532
4,13400000,1,0.61898,13500000,3686
4,13500000,0.999668,0.62205,13600000,3461
4,13600000,0.98545,0.62947,13700000,3091
4,13700000,0.99412,0.62369,13800000,3627
4,13800000,0.99896,0.62898,13900000,3439
4,13900000,0.999615,0.61908,14000000,3710
4,14000000,1,0.62806,14100000,3617
4,14100000,1,0.64271,14200000,3289
4,14200000,0.973096,0.62746,14300000,3305
4,14300000,0.999747,0.66065,14400000,2838
4,14400000,1,0.64028,14500000,3534
4,14500000,1,0.63003,14600000,3512
4,14600000,1,0.64722,14700000,3688
4,14700000,1,0.65194,14800000,3143
4,14800000,1,0.65302,14900000,3409
4,14900000,0.998905,0.63655,15000000,3834
4,15000000,0.999203,0.63061,15100000,3775
4,15100000,1,0.61115,15200000,3661
4,15200000,0.99089,0.62857,15300000,3313
4,15300000,0.999205,0.62994,15400000,3211
4,15400000,0.999625,0.63673,15500000,3156
4,15500000,0.977312,0.62115,15600000,3364
4,15600000,1,0.63759,15700000,3183
4,15700000,1,0.62347,15800000,3368
4,15800000,1,0.6406,15900000,3498
4,15900000,0.999447,0.63742,16000000,3452
4,16000000,0.995217,0.62464,16100000,7237
4,16100000,1,0.62559,16200000,3647
4,16200000,1,0.64374,16300000,3258
4,16300000,0.997872,0.62743,16400000,3551
4,16400000,0.99904,0.62023,16500000,3610
4,16500000,1,0.65809,16600000,3189
4,16600000,0.996375,0.62834,16700000,3604
4,16700000,1,0.6407,16800000,3323
4,16800000,0.998103,0.63532,16900000,3324
4,16900000,1,0.62446,17000000,6863
4,17000000,0.999217,0.62561,17100000,3371
4,17100000,1,0.63919,17200000,3618
4,17200000,1,0.63682,17300000,3422
4,17300000,1,0.65265,17400000,3298
4,17400000,1,0.65063,17500000,3124
4,17500000,1,0.64277,17600000,3264
4,17600000,0.99886,0.64666,17700000,3270
4,17700000,0.996048,0.66644,17800000,3311
4,17800000,0.998637,0.63552,17900000,3405
4,17900000,0.996835,0.58627,18000000,3948
4,18000000,0.99948,0.60457,18100000,3817
4,18100000,1,0.62521,18200000,3448
4,18200000,0.99551,0.63416,18300000,3300
4,18300000,1,0.62742,18400000,3465
4,18400000,1,0.64888,18500000,3004
5,0,0.984825,0.62843,100000,3689
5,100000,0.999405,0.62321,200000,3725
5,200000,0.99975,0.61203,300000,3496
5,300000,0.999377,0.62645,400000,3627
5,400000,0.99931,0.63473,500000,3478
5,500000,1,0.64368,600000,3235
5,600000,0.99952,0.62108,700000,3749
5,700000,0.999927,0.63693,800000,3177
5,800000,1,0.63,900000,3717
5,900000,0.999626,0.64838,1000000,3219
5,1000000,0.99976,0.64113,1100000,3052
5,1100000,1,0.63461,1200000,3752
5,1200000,1,0.63354,1300000,3436
5,1300000,1,0.62182,1400000,3154
5,1400000,0.9997,0.63232,1500000,3309
5,1500000,1,0.62945,1600000,3266
5,1600000,0.99691,0.62461,1700000,3447
5,1700000,1,0.63321,1800000,3433
5,1800000,0.999643,0.64011,1900000,3699
5,1900000,1,0.63913,2000000,3702
5,2000000,0.99958,0.63912,2100000,3561
5,2100000,0.999052,0.63131,2200000,3304
5,2200000,0.99991,0.63463,2300000,3338
5,2300000,1,0.62863,2400000,3324
5,2400000,1,0.63077,2500000,3733
5,2500000,1,0.62571,2600000,3498
5,2600000,0.998203,0.63682,2700000,3297
5,2700000,1,0.61457,2800000,3782
5,2800000,1,0.62178,2900000,3580
5,2900000,0.99072,0.62209,3000000,3457
5,3000000,0.999182,0.633,3100000,3440
5,3100000,0.998773,0.64721,3200000,4949
5,3200000,0.987652,0.63139,3300000,4133
5,3300000,0.998903,0.62904,3400000,3728
5,3400000,1,0.62725,3500000,3343
5,3500000,0.99942,0.64242,3600000,3588
5,3600000,1,0.63666,3700000,3468
5,3700000,1,0.63455,3800000,3432
5,3800000,1,0.64231,3900000,3717
5,3900000,0.99991,0.62808,4000000,3434
5,4000000,0.997315,0.62708,4100000,3785
5,4100000,0.997795,0.6371,4200000,3364
5,4200000,0.974032,0.63013,4300000,3637
5,4300000,0.996567,0.60776,4400000,3617
5,4400000,0.99963,0.61775,4500000,3860
5,4500000,0.99945,0.61831,4600000,3694
5,4600000,0.99995,0.63169,4700000,3387
5,4700000,0.978728,0.63395,4800000,3505
5,4800000,0.9996,0.63314,4900000,3423
5,4900000,0.999975,0.64993,5000000,3228
5,5000000,0.996248,0.62724,5100000,3311
5,5100000,0.996997,0.63004,5200000,3327
5,5200000,1,0.63918,5300000,3334
5,5300000,0.99897,0.624,5400000,3371
5,5400000,0.999075,0.65058,5500000,3361
5,5500000,1,0.62375,5600000,3639
5,5600000,0.984758,0.63741,5700000,3524
5,5700000,0.981187,0.64275,5800000,3375
5,5800000,1,0.64836,5900000,3326
5,5900000,1,0.63195,6000000,3087
5,6000000,1,0.63795,6100000,4073
5,6100000,1,0.63941,6200000,3477
5,6200000,0.994025,0.63228,6300000,3387
5,6300000,0.999185,0.64333,6400000,3404
5,6400000,1,0.64301,6500000,3302
5,6500000,1,0.62481,6600000,3772
5,6600000,0.972945,0.62799,6700000,3248
5,6700000,1,0.62736,6800000,3766
5,6800000,1,0.62705,6900000,3384
5,6900000,0.997268,0.63658,7000000,3216
5,7000000,0.999582,0.63508,7100000,3207
5,7100000,0.999525,0.63463,7200000,3562
5,7200000,1,0.6392,7300000,3249
5,7300000,0.999523,0.64691,7400000,3082
5,7400000,0.99924,0.65446,7500000,3460
5,7500000,0.99292,0.63709,7600000,3352
5,7600000,0.99712,0.65817,7700000,3754
5,7700000,0.999495,0.64575,7800000,3369
5,7800000,0.996973,0.64666,7900000,3340
5,7900000,1,0.64024,8000000,3499
5,8000000,1,0.64014,8100000,3203
5,8100000,0.998723,0.65807,8200000,3247
5,8200000,0.994005,0.65637,8300000,3195
5,8300000,1,0.65659,8400000,3338
5,8400000,0.999765,0.64224,8500000,3437
5,8500000,0.999863,0.65152,8600000,3094
5,8600000,0.988568,0.65354,8700000,2974
5,8700000,0.990604,0.66194,8800000,3072
5,8800000,0.998982,0.6604,8900000,3202
5,8900000,0.979714,0.64888,9000000,3745
5,9000000,0.994056,0.66327,9100000,3275
5,9100000,0.997159,0.65471,9200000,3056
5,9200000,0.988186,0.66082,9300000,2674
5,9300000,0.998106,0.68609,9400000,2835
5,9400000,0.998825,0.63903,9500000,3243
5,9500000,0.99354,0.64691,9600000,3257
5,9600000,0.99839,0.66142,9700000,3100
5,9700000,0.999402,0.65291,9800000,3356
5,9800000,0.999445,0.66022,9900000,2897
5,9900000,0.992627,0.6416,10000000,3187
5,10000000,0.999535,0.65484,10100000,3700
5,10100000,0.94553,0.6425,10200000,3331
5,10200000,0.899573,0.65229,10300000,3548
5,10300000,0.867775,0.61743,10400000,2869
5,10400000,0.947206,0.65814,10500000,3543
5,10500000,0.991661,0.64901,10600000,3378
5,10600000,0.99927,0.65356,10700000,3068
5,10700000,0.991295,0.63935,10800000,3423
5,10800000,0.996592,0.65981,10900000,3536
5,10900000,0.994529,0.65518,11000000,3468
5,11000000,0.989316,0.61469,11100000,3932
5,11100000,0.962924,0.57983,11200000,17105
5,11200000,0.846197,0.6346,11300000,3763
5,11300000,0.948514,0.60309,11400000,4725
5,11400000,0.997672,0.60852,11500000,3829
5,11500000,0.997218,0.61186,11600000,3595
5,11600000,0.882326,0.61148,11700000,5054
5,11700000,0.876332,0.59595,11800000,43775
5,11800000,0.616991,0.60447,11900000,5993
5,11900000,0.834548,0.60585,12000000,6599
5,12000000,0.962804,0.61246,12100000,6302
5,12100000,0.975041,0.56851,12200000,4141
5,12200000,0.998232,0.59209,12300000,3529
5,12300000,0.997766,0.61712,12400000,2763
5,12400000,0.983942,0.62583,12500000,3450
5,12500000,0.996389,0.63122,12600000,3785
5,12600000,0.994023,0.63348,12700000,3580
5,12700000,0.976661,0.5911,12800000,2767
5,12800000,0.518975,0.5899,12900000,4763
5,12900000,0.99993,0.61174,13000000,4762
5,13000000,0.997945,0.62646,13100000,2970
5,13100000,0.99107,0.61208,13200000,4222
5,13200000,0.918379,0.64306,13300000,4102
5,13300000,0.998527,0.61996,13400000,5480
5,13400000,0.973995,0.65355,13500000,3825
5,13500000,0.99926,0.66358,13600000,3502
5,13600000,0.99972,0.67423,13700000,3241
5,13700000,0.99482,0.65533,13800000,3664
5,13800000,0.993415,0.65787,13900000,3151
5,13900000,0.987367,0.6495,14000000,3442
5,14000000,0.994334,0.67424,14100000,3132
5,14100000,0.953289,0.65913,14200000,3411
5,14200000,0.9995,0.65996,14300000,3724
5,14300000,0.585982,0.70375,14400000,1901
5,14400000,0.491338,0.67783,14500000,1825
5,14500000,0.910953,0.63963,14600000,3509
5,14600000,0.99996,0.67021,14700000,3428
5,14700000,0.998605,0.65329,14800000,3694
5,14800000,0.992215,0.6557,14900000,3361
5,14900000,0.986401,0.66257,15000000,2804
5,15000000,0.997987,0.68462,15100000,2731
5,15100000,0.996801,0.69094,15200000,3609
5,15200000,0.998902,0.64581,15300000,2967
5,15300000,0.982171,0.64914,15400000,3517
5,15400000,0.994055,0.64194,15500000,4344
5,15500000,0.999332,0.65988,15600000,3074
5,15600000,0.865149,0.6484,15700000,3820
5,15700000,0.995478,0.66275,15800000,2887
5,15800000,0.996995,0.65599,15900000,3302
5,15900000,0.998495,0.64974,16000000,3279
5,16000000,0.999755,0.65109,16100000,3211
5,16100000,1,0.65998,16200000,4264
5,16200000,0.998945,0.64457,16300000,3144
5,16300000,0.99904,0.65268,16400000,3433
5,16400000,0.999045,0.63484,16500000,3468
5,16500000,1,0.66682,16600000,2967
5,16600000,0.99845,0.63974,16700000,3421
5,16700000,1,0.63245,16800000,3056
5,16800000,0.998285,0.64518,16900000,3476
5,16900000,0.993821,0.64119,17000000,3287
5,17000000,0.994254,0.67545,17100000,3304
5,17100000,0.997095,0.64827,17200000,3358
5,17200000,0.990757,0.65204,17300000,2914
5,17300000,0.999179,0.65146,17400000,3013
5,17400000,0.99175,0.65954,17500000,2828
5,17500000,0.99826,0.64761,17600000,3284
5,17600000,0.99542,0.64361,17700000,3367
5,17700000,0.997699,0.65607,17800000,3298
5,17800000,0.981533,0.64201,17900000,3391
5,17900000,0.9966,0.66784,18000000,2999
5,18000000,0.9997,0.64407,18100000,3061
5,18100000,0.891911,0.63498,18200000,3122
5,18200000,0.998591,0.65184,18300000,2825
5,18300000,1,0.65256,18400000,2782
5,18400000,0.962923,0.6275,18500000,2972
5,18500000,0.999553,0.66337,18600000,3037
5,18600000,0.996724,0.66925,18700000,3599
5,18700000,0.998718,0.65244,18800000,3199
5,18800000,0.970765,0.64001,18900000,3478
5,18900000,0.99492,0.65955,19000000,3195
5,19000000,0.999155,0.65177,19100000,3056
5,19100000,0.99935,0.66364,19200000,3059
5,19200000,1,0.61865,19300000,3776
5,19300000,1,0.60992,19400000,3447
5,19400000,0.998757,0.66771,19500000,2902
5,19500000,0.995908,0.64581,19600000,3492
5,19600000,0.99979,0.64629,19700000,4258
5,19700000,0.997843,0.65231,19800000,3085
5,19800000,0.998815,0.63756,19900000,3890
5,19900000,0.997617,0.64169,20000000,3641
5,20000000,1,0.64978,20100000,3303
5,20100000,0.99735,0.64171,20200000,3330
5,20200000,0.992253,0.64681,20300000,3468
5,20300000,0.999173,0.64653,20400000,3410
5,20400000,0.999648,0.65383,20500000,3536
5,20500000,0.822765,0.65295,20600000,2892
5,20600000,0.844543,0.66501,20700000,2747
5,20700000,1,0.63529,20800000,3687
5,20800000,1,0.62241,20900000,3660
5,20900000,0.99896,0.64004,21000000,3268
5,21000000,1,0.65114,21100000,3144
5,21100000,0.995972,0.6546,21200000,3421
5,21200000,1,0.63794,21300000,3348
5,21300000,1,0.64637,21400000,3316
5,21400000,0.99943,0.64998,21500000,3172
5,21500000,0.999657,0.65246,21600000,3396
5,21600000,1,0.65436,21700000,3280
5,21700000,0.999855,0.64695,21800000,3637
5,21800000,0.995878,0.65138,21900000,3178
5,21900000,0.99896,0.64279,22000000,3367
5,22000000,0.984857,0.6527,22100000,3334
5,22100000,1,0.65776,22200000,3553
5,22200000,1,0.64733,22300000,3234
5,22300000,1,0.637,22400000,3164
5,22400000,1,0.62802,22500000,3506
5,22500000,0.999065,0.6352,22600000,3387
5,22600000,0.971962,0.63898,22700000,3293
5,22700000,1,0.64891,22800000,3206
5,22800000,0.991622,0.65187,22900000,3293
5,22900000,0.997081,0.64869,23000000,3571
5,23000000,0.999222,0.65196,23100000,3327
5,23100000,0.995675,0.64912,23200000,3075
5,23200000,0.99971,0.65292,23300000,3238
5,23300000,0.99737,0.6517,23400000,3232
5,23400000,0.99481,0.62,23500000,3606
5,23500000,0.99993,0.60281,23600000,3534
5,23600000,1,0.61483,23700000,3762
5,23700000,0.996676,0.6265,23800000,3496
5,23800000,0.999715,0.63836,23900000,3104
5,23900000,1,0.64452,24000000,3324
5,24000000,0.992574,0.63464,24100000,3645
5,24100000,0.999275,0.63987,24200000,3406
5,24200000,0.995987,0.62837,24300000,4655
5,24300000,0.99825,0.65453,24400000,3319
5,24400000,0.999605,0.65327,24500000,3083
5,24500000,1,0.63871,24600000,3124
5,24600000,0.99896,0.63689,24700000,3450
5,24700000,0.99953,0.63823,24800000,3312
5,24800000,0.999525,0.62326,24900000,3369
5,24900000,1,0.64558,25000000,3392
5,25000000,1,0.64813,25100000,3368
5,25100000,0.99919,0.64239,25200000,3352
5,25200000,0.99669,0.64236,25300000,3390
5,25300000,1,0.63595,25400000,3386
5,25400000,1,0.63789,25500000,16549
5,25500000,0.999995,0.62473,25600000,3545
5,25600000,1,0.62921,25700000,3531
5,25700000,1,0.62323,25800000,3643
5,25800000,0.996,0.64502,25900000,3181
5,25900000,1,0.64343,26000000,3624
5,26000000,0.99983,0.64906,26100000,3205
5,26100000,1,0.64604,26200000,3250
5,26200000,1,0.64644,26300000,3307
5,26300000,1,0.62786,26400000,3557
5,26400000,0.996625,0.60176,26500000,3737
5,26500000,1,0.62025,26600000,7019
5,26600000,1,0.63908,26700000,3248
5,26700000,1,0.63328,26800000,3319
5,26800000,0.999517,0.63652,26900000,3143
