chr,start,mappability,gc_content,end,sample_H
Group 2,656100000,0.818224,0.53988,656400000,13751
Group 2,656400000,0.889837,0.54026,656700000,19862
Group 2,656700000,0.863562,0.525497,657000000,15354
Group 2,657000000,0.879619,0.540063,657300000,23265
Group 2,657300000,0.669444,0.532497,657600000,15206
Group 2,657600000,0.603636,0.5388,657900000,17899
Group 2,657900000,0.662398,0.52879,658200000,16740
Group 2,658200000,0.88242,0.556233,658500000,19836
Group 2,658500000,0.707559,0.541627,658800000,18368
Group 2,658800000,0.857614,0.542673,659100000,18367
Group 2,659100000,0.880226,0.540977,659400000,18251
Group 2,659400000,0.726803,0.52859,659700000,28199
Group 2,659700000,0.869536,0.541513,660000000,21010
Group 2,660000000,0.935896,0.53709,660300000,20569
Group 2,660300000,0.902402,0.54385,660600000,19579
Group 2,660600000,0.79633,0.5439,660900000,16421
Group 2,660900000,0.87344,0.546427,661200000,19037
Group 2,661200000,0.749101,0.550907,661500000,16087
Group 2,661500000,0.875257,0.55459,661800000,17651
Group 2,661800000,0.92238,0.539797,662100000,23838
Group 2,662100000,0.918326,0.54458,662400000,18886
Group 2,662400000,0.763135,0.55385,662700000,13245
Group 2,662700000,0.645684,0.533273,663000000,24826
Group 2,663000000,0.793002,0.550133,663300000,18760
Group 2,663300000,0.92056,0.52892,663600000,13878
Group 2,663600000,0.876142,0.540783,663900000,14718
Group 2,663900000,0.680916,0.52075,664200000,12597
Group 2,664200000,0.824449,0.5536,664500000,16993
Group 2,664500000,0.807732,0.544487,664800000,20125
Group 2,664800000,0.676102,0.547427,665100000,17762
Group 2,665100000,0.765861,0.534913,665400000,18715
Group 2,665400000,0.865152,0.52359,665700000,13232
Group 2,665700000,0.849251,0.525573,666000000,20031
Group 2,666000000,0.772239,0.532213,666300000,19591
Group 2,666300000,0.794998,0.53698,666600000,18797
Group 2,666600000,0.840002,0.535963,666900000,30172
Group 2,666900000,0.793443,0.50759,667200000,18607
Group 2,667200000,0.598797,0.530643,667500000,15785
Group 2,667500000,0.707024,0.544983,667800000,26309
Group 2,667800000,0.920094,0.546967,668100000,22116
Group 2,668100000,0.813917,0.533777,668400000,21156
Group 2,668400000,0.918991,0.53829,668700000,25841
Group 2,668700000,0.837352,0.548013,669000000,31008
Group 2,669000000,0.876133,0.54002,669300000,38841
Group 2,669300000,0.853381,0.53945,669600000,35179
Group 2,669600000,0.894605,0.51514,669900000,35613
Group 2,669900000,0.752276,0.545197,670200000,15441
Group 2,670200000,0.85623,0.527833,670500000,31107
Group 2,670500000,0.65017,0.534787,670800000,28707
Group 2,670800000,0.939182,0.538473,671100000,39421
Group 2,671100000,0.867891,0.533537,671400000,43032
Group 2,671400000,0.554771,0.52673,671700000,19238
Group 2,671700000,0.698937,0.525927,672000000,16989
Group 2,672000000,0.882172,0.548317,672300000,36777
Group 2,672300000,0.700466,0.53931,672600000,23550
Group 2,672600000,0.800304,0.551247,672900000,17050
Group 2,672900000,0.875311,0.544147,673200000,17983
Group 2,673200000,0.852599,0.542277,673500000,17677
Group 2,673500000,0.839654,0.54202,673800000,17437
Group 2,673800000,0.938305,0.545243,674100000,17506
Group 2,674100000,0.902035,0.525137,674400000,9940
Group 2,674400000,0.662116,0.505713,674700000,4438
Group 2,674700000,0.557398,0.507923,675000000,3505
Group 2,675000000,0.931867,0.529557,675300000,14580
Group 2,675300000,0.895869,0.534307,675600000,17470
Group 2,675600000,0.920293,0.551017,675900000,19234
Group 2,675900000,0.713494,0.55282,676200000,16137
Group 2,676200000,0.645851,0.526693,676500000,13307
Group 2,676500000,0.756477,0.518467,676800000,14668
Group 2,676800000,0.915342,0.544813,677100000,20211
Group 2,677100000,0.669283,0.54476,677400000,13503
Group 2,677400000,0.767563,0.53843,677700000,16176
Group 2,677700000,0.60639,0.537753,678000000,12210
Group 2,678000000,0.897879,0.530927,678300000,26373
Group 2,678300000,0.696445,0.530637,678600000,15155
Group 2,678600000,0.737202,0.53606,678900000,15460
Group 2,678900000,0.937441,0.539387,679200000,26654
Group 2,679200000,0.819499,0.524373,679500000,16878
Group 2,679500000,0.707879,0.51778,679800000,13927
Group 2,679800000,0.94597,0.522343,680100000,22285
Group 2,680100000,0.813059,0.528897,680400000,18546
Group 2,680400000,0.763593,0.50979,680700000,17774
Group 2,680700000,0.888097,0.52595,681000000,19593
Group 2,681000000,0.592692,0.549463,681300000,15729
Group 2,681300000,0.771407,0.539423,681600000,20216
Group 2,681600000,0.768109,0.538663,681900000,19950
Group 2,681900000,0.935826,0.555143,682200000,17681
Group 2,682200000,0.895999,0.552417,682500000,21958
Group 2,682500000,0.91384,0.5452,682800000,24670
Group 2,682800000,0.827221,0.532907,683100000,20933
Group 2,683100000,0.754543,0.53398,683400000,18491
Group 2,683400000,0.616624,0.516617,683700000,13951
Group 2,683700000,0.71282,0.54464,684000000,18121
Group 2,684000000,0.92849,0.536617,684300000,21554
Group 2,684300000,0.779811,0.515033,684600000,15536
Group 2,684600000,0.679573,0.510903,684900000,16901
Group 2,684900000,0.514659,0.52262,685200000,18282
Group 2,685200000,0.586071,0.525837,685500000,18649
Group 2,685500000,0.680086,0.520157,685800000,18114
Group 2,685800000,0.749226,0.534953,686100000,11378
Group 2,686100000,0.750916,0.559123,686400000,11656
Group 2,686400000,0.777044,0.52456,686700000,23366
Group 2,686700000,0.804082,0.527277,687000000,20022
Group 2,687000000,0.681164,0.536123,687300000,17092
Group 2,687300000,0.574839,0.513753,687600000,17731
Group 2,687600000,0.656187,0.53321,687900000,16720
Group 2,687900000,0.738131,0.534253,688200000,19830
Group 2,688200000,0.791435,0.541767,688500000,19675
Group 2,688500000,0.901436,0.53519,688800000,20835
Group 2,688800000,0.807984,0.538773,689100000,19665
Group 2,689100000,0.554143,0.538683,689400000,13226
Group 2,689400000,0.739473,0.5457,689700000,17941
Group 2,689700000,0.482148,0.518303,690000000,14057
Group 2,690000000,0.821404,0.53246,690300000,16132
Group 2,690300000,0.829403,0.545437,690600000,20199
Group 2,690600000,0.737824,0.53811,690900000,15368
Group 2,690900000,0.832885,0.54489,691200000,20116
Group 2,691200000,0.936758,0.528157,691500000,28960
Group 2,691500000,0.920206,0.53778,691800000,24763
Group 2,691800000,0.851861,0.543367,692100000,18980
Group 2,692100000,0.841119,0.52504,692400000,20475
Group 2,692400000,0.82548,0.542437,692700000,18262
Group 2,692700000,0.911775,0.546217,693000000,19152
Group 2,693000000,0.761853,0.532603,693300000,16485
Group 2,693300000,0.79587,0.554783,693600000,16264
Group 2,693600000,0.897981,0.541853,693900000,19437
Group 2,693900000,0.579992,0.536807,694200000,14290
Group 2,694200000,0.674539,0.536863,694500000,15648
Group 2,694500000,0.766867,0.54758,694800000,10904
Group 2,694800000,0.763639,0.533717,695100000,13482
Group 2,695100000,0.930767,0.54133,695400000,17433
Group 2,695400000,0.858965,0.543643,695700000,13390
Group 2,695700000,0.69252,0.531767,696000000,12011
Group 2,696000000,0.501266,0.541007,696300000,9377
Group 2,696300000,0.722802,0.53661,696600000,18034
Group 2,696600000,0.92015,0.545527,696900000,28512
Group 2,696900000,0.666256,0.541147,697200000,17957
Group 2,697200000,0.666394,0.538633,697500000,17215
Group 2,697500000,0.693708,0.523857,697800000,12143
Group 2,697800000,0.787162,0.54746,698100000,18204
Group 2,698100000,0.555552,0.541717,698400000,15535
Group 2,698400000,0.889133,0.517513,698700000,15451
Group 2,698700000,0.664679,0.525587,699000000,13714
Group 2,699000000,0.835828,0.520437,699300000,20983
Group 2,699300000,0.889415,0.512817,699600000,15751
Group 2,699600000,0.869652,0.533937,699900000,6981
Group 2,699900000,0.89953,0.552883,700200000,16657
Group 2,700200000,0.904067,0.53646,700500000,15218
Group 2,700500000,0.656698,0.537753,700800000,13760
Group 2,700800000,0.690602,0.541207,701100000,12388
Group 2,701100000,0.789387,0.550027,701400000,17374
Group 2,701400000,0.754342,0.547067,701700000,16992
Group 2,701700000,0.629219,0.549863,702000000,14953
Group 2,702000000,0.794348,0.54431,702300000,15831
Group 2,702300000,0.875175,0.53534,702600000,19409
Group 2,702600000,0.892752,0.538493,702900000,15839
Group 2,702900000,0.914281,0.53209,703200000,23259
Group 2,703200000,0.911057,0.54814,703500000,23236
Group 2,703500000,0.90932,0.52725,703800000,21272
Group 2,703800000,0.809633,0.542377,704100000,18737
Group 2,704100000,0.676187,0.51357,704400000,17936
Group 2,704400000,0.671599,0.52404,704700000,21118
Group 2,704700000,0.682455,0.520837,705000000,16923
Group 2,705000000,0.699192,0.539573,705300000,21167
Group 2,705300000,0.801658,0.546423,705600000,19965
Group 2,705600000,0.678693,0.55739,705900000,18074
Group 2,705900000,0.674671,0.529717,706200000,17191
Group 2,706200000,0.724611,0.540003,706500000,14783
Group 2,706500000,0.926433,0.541237,706800000,20461
Group 2,706800000,0.775819,0.544467,707100000,17096
Group 2,707100000,0.959448,0.553167,707400000,18192
Group 2,707400000,0.852826,0.53259,707700000,18031
Group 2,707700000,0.643811,0.53061,708000000,15439
Group 2,708000000,0.888629,0.537527,708300000,19207
Group 2,708300000,0.837296,0.55228,708600000,22065
Group 2,708600000,0.864772,0.52064,708900000,19648
Group 2,708900000,0.916337,0.532243,709200000,26472
Group 2,709200000,0.768795,0.55275,709500000,22623
Group 2,709500000,0.872343,0.53283,709800000,22684
Group 2,709800000,0.949755,0.516877,710100000,35895
Group 2,710100000,0.766139,0.553177,710400000,17187
Group 2,710400000,0.923025,0.541817,710700000,20149
Group 2,710700000,0.745112,0.5303,711000000,17117
Group 2,711000000,0.625755,0.529783,711300000,14792
Group 2,711300000,0.762624,0.528217,711600000,20605
Group 2,711600000,0.866602,0.545157,711900000,22525
Group 2,711900000,0.915761,0.538413,712200000,23140
Group 2,712200000,0.849898,0.527977,712500000,24593
Group 2,712500000,0.877374,0.538797,712800000,21900
Group 2,712800000,0.875221,0.533577,713100000,22569
Group 2,713100000,0.815509,0.539313,713400000,22493
Group 2,713400000,0.890452,0.545897,713700000,19024
Group 2,713700000,0.932157,0.55129,714000000,23707
Group 2,714000000,0.7515,0.54104,714300000,17999
Group 2,714300000,0.732376,0.538233,714600000,15607
Group 2,714600000,0.562003,0.548247,714900000,16312
Group 2,714900000,0.7356,0.51773,715200000,17872
Group 2,715200000,0.553016,0.52495,715500000,18145
Group 2,715500000,0.747357,0.516757,715800000,23755
Group 2,715800000,0.607208,0.528433,716100000,17165
Group 2,716100000,0.705645,0.533263,716400000,19141
Group 2,716400000,0.770095,0.552513,716700000,18685
Group 2,716700000,0.88668,0.541987,717000000,19385
Group 2,717000000,0.903126,0.544767,717300000,17402
Group 2,717300000,0.863168,0.534623,717600000,18042
Group 2,717600000,0.817219,0.52245,717900000,18340
Group 2,717900000,0.762093,0.543433,718200000,15943
Group 2,718200000,0.927025,0.529053,718500000,22549
Group 2,718500000,0.885111,0.518827,718800000,23345
Group 2,718800000,0.899281,0.5401,719100000,21552
Group 2,719100000,0.946011,0.533343,719400000,20492
Group 2,719400000,0.661489,0.53779,719700000,15930
Group 2,719700000,0.901135,0.52963,720000000,18306
Group 2,720000000,0.749355,0.541973,720300000,15976
Group 2,720300000,0.875734,0.536467,720600000,22052
Group 2,720600000,0.896298,0.530337,720900000,21055
Group 2,720900000,0.622548,0.53671,721200000,17157
Group 2,721200000,0.71001,0.547347,721500000,17418
Group 2,721500000,0.60747,0.53481,721800000,15801
Group 2,721800000,0.790133,0.543073,722100000,18416
Group 2,722100000,0.902073,0.550843,722400000,20444
Group 2,722400000,0.884302,0.54194,722700000,21135
Group 2,722700000,0.90219,0.54198,723000000,23140
Group 2,723000000,0.876072,0.527833,723300000,21810
Group 2,723300000,0.696981,0.539167,723600000,16643
Group 2,723600000,0.903934,0.548033,723900000,22132
Group 2,723900000,0.920771,0.539193,724200000,23946
Group 2,724200000,0.580479,0.529443,724500000,14370
Group 2,724500000,0.881857,0.54011,724800000,17598
Group 2,724800000,0.913616,0.552897,725100000,15085
Group 2,725100000,0.926582,0.533937,725400000,23024
Group 2,725400000,0.860238,0.556743,725700000,19295
Group 2,725700000,0.613787,0.54014,726000000,12525
Group 2,726000000,0.738304,0.545387,726300000,18052
Group 2,726300000,0.849191,0.54253,726600000,22873
Group 2,726600000,0.539759,0.520813,726900000,12013
Group 2,726900000,0.555007,0.54803,727200000,13219
Group 2,727200000,0.707094,0.536333,727500000,18094
Group 2,727500000,0.853095,0.544247,727800000,19934
Group 2,727800000,0.796563,0.54039,728100000,21581
Group 2,728100000,0.764632,0.548853,728400000,25367
Group 2,728400000,0.8928,0.53457,728700000,21647
Group 2,728700000,0.859754,0.536023,729000000,21540
Group 2,729000000,0.661415,0.524173,729300000,17258
Group 2,729300000,0.610779,0.53624,729600000,15193
Group 2,729600000,0.775269,0.540347,729900000,18184
Group 2,729900000,0.865552,0.538033,730200000,18374
Group 2,730200000,0.905922,0.53967,730500000,19963
Group 2,730500000,0.727354,0.53614,730800000,17211
Group 2,730800000,0.922218,0.554483,731100000,22308
Group 2,731100000,0.911753,0.532867,731400000,22079
Group 2,731400000,0.899966,0.53895,731700000,23375
Group 2,731700000,0.756085,0.556217,732000000,15463
Group 2,732000000,0.766877,0.534107,732300000,17474
Group 2,732300000,0.890071,0.539573,732600000,22784
Group 2,732600000,0.930716,0.526293,732900000,22956
Group 2,732900000,0.850116,0.536197,733200000,18446
Group 2,733200000,0.781991,0.53136,733500000,11990
Group 2,733500000,0.672885,0.528553,733800000,13574
Group 2,733800000,0.763585,0.541443,734100000,17943
Group 2,734100000,0.695616,0.537127,734400000,12477
Group 2,734400000,0.727577,0.530707,734700000,16614
Group 2,734700000,0.856687,0.55577,735000000,23607
Group 2,735000000,0.851811,0.55291,735300000,17975
Group 2,735300000,0.839049,0.525373,735600000,19495
Group 2,735600000,0.880606,0.5389,735900000,17744
Group 2,735900000,0.942528,0.538543,736200000,16475
Group 2,736200000,0.823698,0.53589,736500000,17788
Group 2,736500000,0.787709,0.547417,736800000,14150
Group 2,736800000,0.781815,0.546787,737100000,16754
Group 2,737100000,0.91463,0.548327,737400000,24042
Group 2,737400000,0.662528,0.523477,737700000,19172
Group 2,737700000,0.753133,0.53259,738000000,23442
Group 2,738000000,0.917082,0.533427,738300000,26117
Group 2,738300000,0.928188,0.53948,738600000,19147
Group 2,738600000,0.631458,0.55148,738900000,15287
Group 2,738900000,0.616883,0.559473,739200000,14101
Group 2,739200000,0.74387,0.538243,739500000,13977
Group 2,739500000,0.895487,0.538723,739800000,13238
Group 2,739800000,0.958319,0.534567,740100000,10546
Group 2,740100000,0.905633,0.548017,740400000,17855
Group 2,740400000,0.868205,0.540833,740700000,17885
Group 2,740700000,0.906884,0.549927,741000000,8432
Group 2,741000000,0.873206,0.538947,741300000,14918
Group 2,741300000,0.922542,0.528633,741600000,13835
Group 2,741600000,0.918101,0.532317,741900000,17087
Group 2,741900000,0.863198,0.548283,742200000,17360
Group 2,742200000,0.883755,0.537583,742500000,16995
Group 2,742500000,0.845937,0.542483,742800000,12625
Group 2,742800000,0.938087,0.55692,743100000,15503
Group 2,743100000,0.787263,0.540273,743400000,16767
Group 2,743400000,0.806379,0.537507,743700000,24945
Group 2,743700000,0.930933,0.551967,744000000,15749
Group 2,744000000,0.778759,0.558593,744300000,15661
Group 2,744300000,0.588472,0.542953,744600000,10315
Group 2,744600000,0.562904,0.52942,744900000,13330
Group 2,744900000,0.778094,0.526133,745200000,9567
Group 2,745200000,0.905056,0.555923,745500000,10525
Group 2,745500000,0.612835,0.553763,745800000,14715
Group 2,745800000,0.715732,0.54821,746100000,17927
Group 2,746100000,0.62921,0.547563,746400000,15462
Group 2,746400000,0.658303,0.53935,746700000,19224
Group 2,746700000,0.801137,0.557433,747000000,19399
Group 2,747000000,0.894548,0.547007,747300000,19457
Group 2,747300000,0.818727,0.532913,747600000,16303
Group 2,747600000,0.884218,0.54921,747900000,19421
Group 2,747900000,0.934039,0.531633,748200000,17259
Group 2,748200000,0.891334,0.535557,748500000,16701
Group 2,748500000,0.759298,0.536353,748800000,14259
Group 2,748800000,0.679577,0.5278,749100000,13480
Group 2,749100000,0.637287,0.529247,749400000,14572
Group 2,749400000,0.832572,0.534003,749700000,9047
Group 2,749700000,0.84431,0.545647,750000000,17625
Group 2,750000000,0.840926,0.54595,750300000,16061
Group 2,750300000,0.909258,0.545183,750600000,8731
Group 2,750600000,0.855285,0.55045,750900000,18847
Group 2,750900000,0.82919,0.527323,751200000,18886
Group 2,751200000,0.924673,0.551293,751500000,20098
Group 2,751500000,0.937472,0.535617,751800000,10280
Group 2,751800000,0.805369,0.53558,752100000,11909
Group 2,752100000,0.920736,0.56095,752400000,13293
Group 2,752400000,0.630093,0.52532,752700000,11113
Group 2,752700000,0.887048,0.535637,753000000,10226
Group 2,753000000,0.633369,0.537117,753300000,14858
Group 2,753300000,0.860473,0.5173,753600000,23415
Group 3,0,0.812681,0.541743,300000,17446
Group 3,300000,0.858653,0.540757,600000,22732
Group 3,600000,0.949883,0.546573,900000,14885
Group 3,900000,0.951973,0.55628,1200000,18131
Group 3,1200000,0.919067,0.563033,1500000,29406
Group 3,1500000,0.901019,0.536677,1800000,18382
Group 3,1800000,0.786883,0.54583,2100000,15520
Group 3,2100000,0.60541,0.545213,2400000,18684
Group 3,2400000,0.567406,0.54036,2700000,20237
Group 3,2700000,0.736435,0.525517,3000000,12013
Group 3,3000000,0.74867,0.539507,3300000,20001
Group 3,3300000,0.90282,0.53577,3600000,23885
Group 3,3600000,0.847629,0.55995,3900000,23393
Group 3,3900000,0.956865,0.54634,4200000,11745
Group 3,4200000,0.945163,0.52964,4500000,14724
Group 3,4500000,0.709549,0.544393,4800000,13329
Group 3,4800000,0.936298,0.548903,5100000,9256
Group 3,5100000,0.921525,0.551003,5400000,16037
Group 3,5400000,0.79255,0.536937,5700000,17862
Group 3,5700000,0.903994,0.54902,6000000,15742
Group 3,6000000,0.790586,0.55479,6300000,19620
Group 3,6300000,0.830336,0.55597,6600000,16893
Group 3,6600000,0.65517,0.54009,6900000,19510
Group 3,6900000,0.622157,0.546677,7200000,15528
Group 3,7200000,0.8592,0.539027,7500000,19793
Group 3,7500000,0.901559,0.530673,7800000,20537
Group 3,7800000,0.908835,0.54317,8100000,22480
Group 3,8100000,0.792358,0.54662,8400000,20668
Group 3,8400000,0.619601,0.53855,8700000,14115
Group 3,8700000,0.672263,0.534793,9000000,13052
Group 3,9000000,0.813084,0.541103,9300000,21325
Group 3,9300000,0.775893,0.547793,9600000,17745
Group 3,9600000,0.78905,0.55599,9900000,18302
Group 3,9900000,0.889995,0.54635,10200000,21938
Group 3,10200000,0.523666,0.547177,10500000,11487
Group 3,10500000,0.71451,0.540553,10800000,16850
Group 3,10800000,0.732394,0.549163,11100000,15549
Group 3,11100000,0.65358,0.548613,11400000,13792
Group 3,11400000,0.65178,0.538417,11700000,10920
Group 3,11700000,0.869925,0.54736,12000000,21864
Group 3,12000000,0.709482,0.546533,12300000,14604
Group 3,12300000,0.914874,0.539287,12600000,22461
Group 3,12600000,0.644832,0.536807,12900000,12469
Group 3,12900000,0.861328,0.533637,13200000,20097
Group 3,13200000,0.716556,0.552743,13500000,29152
Group 3,13500000,0.718379,0.54292,13800000,16512
Group 3,13800000,0.580333,0.51271,14100000,19930
Group 3,14100000,0.588525,0.532593,14400000,16827
Group 3,14400000,0.723271,0.52525,14700000,23170
Group 3,14700000,0.824682,0.540223,15000000,16106
Group 3,15000000,0.726257,0.532837,15300000,18856
Group 3,15300000,0.873319,0.547763,15600000,18547
Group 3,15600000,0.706364,0.539797,15900000,15887
Group 3,15900000,0.622042,0.542787,16200000,13227
Group 3,16200000,0.723412,0.540093,16500000,15700
Group 3,16500000,0.803498,0.557023,16800000,12515
Group 3,16800000,0.807598,0.529447,17100000,10867
Group 3,17100000,0.867787,0.541837,17400000,25148
Group 3,17400000,0.706521,0.526783,17700000,15007
Group 3,17700000,0.902771,0.530343,18000000,18172
Group 3,18000000,0.805836,0.537793,18300000,15564
Group 3,18300000,0.899364,0.53642,18600000,16235
Group 3,18600000,0.836251,0.564733,18900000,15771
Group 3,18900000,0.851718,0.560863,19200000,19493
Group 3,19200000,0.786435,0.546873,19500000,17567
Group 3,19500000,0.701063,0.545327,19800000,14702
Group 3,19800000,0.891937,0.536483,20100000,27867
Group 3,20100000,0.906181,0.54705,20400000,21624
Group 3,20400000,0.931737,0.54668,20700000,20134
Group 3,20700000,0.910788,0.555857,21000000,24303
Group 3,21000000,0.724481,0.5487,21300000,17976
Group 3,21300000,0.798915,0.556017,21600000,22043
Group 3,21600000,0.942868,0.537213,21900000,21555
Group 3,21900000,0.779045,0.541617,22200000,19962
Group 3,22200000,0.569413,0.548517,22500000,11504
Group 3,22500000,0.675647,0.541477,22800000,26848
Group 3,22800000,0.953869,0.550537,23100000,25940
Group 3,23100000,0.804316,0.53811,23400000,29504
Group 3,23400000,0.785015,0.528853,23700000,31691
Group 3,23700000,0.825877,0.540783,24000000,16404
Group 3,24000000,0.596844,0.535547,24300000,14488
Group 3,24300000,0.802911,0.540067,24600000,15654
Group 3,24600000,0.830334,0.55296,24900000,19576
Group 3,24900000,0.916843,0.53628,25200000,20533
Group 3,25200000,0.919947,0.555037,25500000,18783
Group 3,25500000,0.898989,0.539473,25800000,19210
Group 3,25800000,0.801461,0.549173,26100000,16237
Group 3,26100000,0.87021,0.544233,26400000,18609
Group 3,26400000,0.835379,0.55035,26700000,18285
Group 3,26700000,0.776278,0.537723,27000000,23150
Group 3,27000000,0.845754,0.526453,27300000,18678
Group 3,27300000,0.756937,0.54297,27600000,21227
Group 3,27600000,0.869222,0.545663,27900000,18757
Group 3,27900000,0.860709,0.53584,28200000,20505
Group 3,28200000,0.530361,0.53874,28500000,14278
Group 3,28500000,0.555357,0.53766,28800000,13066
Group 3,28800000,0.613287,0.546717,29100000,15839
Group 3,29100000,0.760833,0.544743,29400000,17586
Group 3,29400000,0.759673,0.534953,29700000,23319
Group 3,29700000,0.676081,0.513143,30000000,20548
Group 3,30000000,0.616593,0.51129,30300000,18399
Group 3,30300000,0.759965,0.51012,30600000,23380
Group 3,30600000,0.676547,0.520653,30900000,21034
Group 3,30900000,0.793861,0.542013,31200000,15486
Group 3,31200000,0.53742,0.523033,31500000,13134
Group 3,31500000,0.526072,0.52249,31800000,11867
Group 3,31800000,0.647899,0.54552,32100000,16754
Group 3,32100000,0.744966,0.55973,32400000,18050
Group 3,32400000,0.741203,0.551003,32700000,17894
Group 3,32700000,0.913589,0.543087,33000000,21039
Group 3,33000000,0.915735,0.543887,33300000,20260
Group 3,33300000,0.732671,0.541917,33600000,16224
Group 3,33600000,0.820068,0.534783,33900000,24443
Group 3,33900000,0.54241,0.493453,34200000,14749
Group 3,34200000,0.821095,0.528567,34500000,27188
Group 3,34500000,0.759994,0.529297,34800000,28158
Group 3,34800000,0.810302,0.540853,35100000,39087
Group 3,35100000,0.876,0.54534,35400000,30372
Group 3,35400000,0.923085,0.55858,35700000,21636
Group 3,35700000,0.679946,0.54513,36000000,15655
Group 3,36000000,0.660553,0.550837,36300000,11607
Group 3,36300000,0.871276,0.535047,36600000,12204
Group 3,36600000,0.951072,0.53677,36900000,3356
Group 3,36900000,0.837237,0.554913,37200000,18540
Group 3,37200000,0.921829,0.546417,37500000,21695
Group 3,37500000,0.770376,0.532317,37800000,16674
Group 3,37800000,0.621275,0.543413,38100000,12400
Group 3,38100000,0.657685,0.53735,38400000,11912
Group 3,38400000,0.710364,0.530167,38700000,11509
Group 3,38700000,0.662445,0.560897,39000000,13538
Group 3,39000000,0.549169,0.538807,39300000,5611
Group 3,39300000,0.798099,0.547837,39600000,21434
Group 3,39600000,0.922,0.537053,39900000,23473
Group 3,39900000,0.64737,0.526687,40200000,17321
Group 3,40200000,0.892588,0.538053,40500000,26129
Group 3,40500000,0.809125,0.545593,40800000,20516
Group 3,40800000,0.909321,0.550227,41100000,20467
Group 3,41100000,0.811295,0.546393,41400000,19695
Group 3,41400000,0.611011,0.536737,41700000,16557
Group 3,41700000,0.734441,0.54688,42000000,18937
Group 3,42000000,0.627663,0.522223,42300000,21085
Group 3,42300000,0.778173,0.547,42600000,18549
Group 3,42600000,0.914671,0.53553,42900000,28248
Group 3,42900000,0.905587,0.54073,43200000,18722
Group 3,43200000,0.87516,0.52624,43500000,23785
Group 3,43500000,0.907547,0.543457,43800000,25418
Group 3,43800000,0.944499,0.542183,44100000,19637
Group 3,44100000,0.736787,0.526743,44400000,33919
Group 3,44400000,0.667511,0.554327,44700000,14215
Group 3,44700000,0.775188,0.537917,45000000,19972
Group 3,45000000,0.813716,0.548907,45300000,18236
Group 3,45300000,0.869799,0.547883,45600000,71319
Group 3,45600000,0.893554,0.550443,45900000,19085
Group 3,45900000,0.721375,0.544707,46200000,16781
Group 3,46200000,0.814163,0.544113,46500000,18576
Group 3,46500000,0.732223,0.542867,46800000,24396
Group 3,46800000,0.758005,0.54294,47100000,22435
Group 3,47100000,0.579491,0.533193,47400000,17462
Group 3,47400000,0.701336,0.5304,47700000,14759
Group 3,47700000,0.444006,0.54398,48000000,13778
Group 3,48000000,0.736675,0.537043,48300000,14847
Group 3,48300000,0.580632,0.534947,48600000,15357
Group 3,48600000,0.68296,0.55155,48900000,15740
Group 3,48900000,0.897512,0.56022,49200000,20029
Group 3,49200000,0.905554,0.547713,49500000,15571
Group 3,49500000,0.860097,0.53593,49800000,16305
Group 3,49800000,0.839371,0.535887,50100000,17913
Group 3,50100000,0.657379,0.546907,50400000,16181
Group 3,50400000,0.681972,0.533463,50700000,18697
Group 3,50700000,0.842597,0.537573,51000000,22441
Group 3,51000000,0.882555,0.527613,51300000,22808
Group 3,51300000,0.771764,0.544553,51600000,21384
Group 3,51600000,0.928422,0.548313,51900000,22225
Group 3,51900000,0.908878,0.53605,52200000,22124
Group 3,52200000,0.898869,0.523697,52500000,22150
Group 3,52500000,0.855358,0.531467,52800000,22648
Group 3,52800000,0.639847,0.53108,53100000,16604
Group 3,53100000,0.831435,0.526233,53400000,20992
Group 3,53400000,0.664935,0.5372,53700000,13590
Group 3,53700000,0.817995,0.53994,54000000,17988
Group 3,54000000,0.657258,0.540443,54300000,15305
Group 3,54300000,0.912203,0.551177,54600000,19107
Group 3,54600000,0.800225,0.549597,54900000,14845
Group 3,54900000,0.514069,0.567473,55200000,9820
Group 3,55200000,0.759845,0.556953,55500000,14646
Group 3,55500000,0.896807,0.54639,55800000,20041
Group 3,55800000,0.818166,0.53794,56100000,19389
Group 3,56100000,0.778402,0.54922,56400000,18213
Group 3,56400000,0.916453,0.558377,56700000,21964
Group 3,56700000,0.827281,0.541227,57000000,19501
Group 3,57000000,0.632667,0.519897,57300000,16766
Group 3,57300000,0.915473,0.548863,57600000,23131
Group 3,57600000,0.806957,0.536557,57900000,19493
Group 3,57900000,0.924987,0.551683,58200000,20567
Group 3,58200000,0.486742,0.53664,58500000,14455
Group 3,58500000,0.753271,0.51798,58800000,15952
Group 3,58800000,0.760095,0.530943,59100000,11222
Group 3,59100000,0.780105,0.53079,59400000,18719
Group 3,59400000,0.924459,0.540217,59700000,22013
Group 3,59700000,0.926436,0.538703,60000000,23452
Group 3,60000000,0.938347,0.538867,60300000,10778
Group 3,60300000,0.906524,0.51497,60600000,23004
Group 3,60600000,0.8714,0.555353,60900000,24658
Group 3,60900000,0.737359,0.52553,61200000,20114
Group 3,61200000,0.68982,0.505133,61500000,18717
Group 3,61500000,0.527039,0.540353,61800000,13531
Group 3,61800000,0.745982,0.5447,62100000,17119
Group 3,62100000,0.870071,0.5499,62400000,19937
Group 3,62400000,0.600742,0.53722,62700000,13421
Group 3,62700000,0.826015,0.536413,63000000,19317
Group 3,63000000,0.9046,0.527387,63300000,22922
Group 3,63300000,0.824303,0.53502,63600000,19976
Group 3,63600000,0.787944,0.5379,63900000,18652
